R,nodes,dimension,beta,epsilon,delta_frac,adv_std_dev,honest_distribution,iteration,f_approx,f_event,f_central,abs_error_approx,abs_error_event,comm_overhead_approx,comm_overhead_event,comm_overhead_central,storage_approx,storage_event,storage_central,power_tx_approx,power_tx_event,power_tx_central,avg_energy_per_node_approx,avg_energy_per_node_event,avg_energy_per_node_central,lifetime_rounds_approx,lifetime_rounds_event,lifetime_rounds_central,threshold,f_approx_exceeds_threshold,f_event_exceeds_threshold,f_central_untrimmed_mean,abs_error_untrimmed
100,200,10,0.1,0.4,0.1,1.0,correlated_gaussian,3,46.73565982987482,46.73565982987482,48.80778712584451,2.0721272959696933,2.0721272959696933,449856,111360,867264,960.0,960.0,960.0,12539.907969855823,3104.202570429527,24175.315535569287,62.69953984927912,15.521012852147635,120.87657767784644,0.15949080366520382,0.644287849978573,0.08272901328040115,50.0,False,False,46.656218905472635,2.1515682203718782
100,200,10,0.1,0.4,0.1,1.0,correlated_gaussian,4,46.68478488386829,46.68478488386829,48.75707397905005,2.072289095181759,2.072289095181759,449568,113280,861312,960.0,960.0,960.0,12531.879859759909,3157.7233044024524,24009.401260253217,62.65939929879954,15.788616522012262,120.04700630126608,0.15959297586486093,0.6333677169280882,0.08330070285055109,50.0,False,False,46.60199004975124,2.1550839292988115
100,200,10,0.2,0.1,0.1,1.0,correlated_gaussian,0,47.21397610369937,47.21397610369937,46.73697040426466,0.47700569943471294,0.47700569943471294,692256,192000,849984,960.0,960.0,960.0,19362.243362214325,5370.196467123653,23773.859759956387,96.81121681107163,26.850982335618266,118.86929879978193,0.10329381583453426,0.3724258529914132,0.0841260115182773,50.0,False,False,41.72089552238806,5.016074881876598
100,200,10,0.2,0.1,0.1,1.0,correlated_gaussian,1,47.031315747407454,47.031315747407454,46.542845857426656,0.48846988998079865,0.48846988998079865,689664,109440,856320,960.0,960.0,960.0,19289.74570990815,3061.011986260477,23951.076243371474,96.44872854954076,15.305059931302385,119.75538121685737,0.10368203034282109,0.6533786894586208,0.0835035544823797,50.0,False,False,41.75223880597015,4.7906070514565045
100,200,10,0.2,0.1,0.1,1.0,correlated_gaussian,2,46.87341420292088,46.87341420292088,46.60139297330092,0.2720212296199591,0.2720212296199591,696288,105600,858144,960.0,960.0,960.0,19475.01748802391,2953.6080569180026,24002.093109809124,97.37508744011956,14.768040284590013,120.01046554904562,0.10269567158180436,0.6771379145298436,0.08332606622472623,50.0,False,False,41.89303482587064,4.708358147430275
100,200,10,0.2,0.1,0.1,1.0,correlated_gaussian,3,47.087333826440194,47.087333826440194,46.56719467117397,0.5201391552662216,0.5201391552662216,695328,107520,856512,960.0,960.0,960.0,19448.1665056883,3007.3100215892423,23956.446439838575,97.2408325284415,15.036550107946212,119.78223219919288,0.10283745768090939,0.6650461660560957,0.08348483590930594,50.0,False,False,41.852238805970146,4.714955865203827
100,200,10,0.2,0.1,0.1,1.0,correlated_gaussian,4,46.577002075217294,46.577002075217294,46.59984366193956,0.022841586722265106,0.022841586722265106,692928,102720,850752,960.0,960.0,960.0,19381.039049849256,2873.0551099111503,23795.3405458249,96.90519524924628,14.365275549555752,118.9767027291245,0.10319364172663158,0.696123089703577,0.08405006837991724,50.0,False,False,41.86069651741293,4.739147144526626
100,200,10,0.2,0.2,0.1,1.0,correlated_gaussian,0,45.900131149097874,45.900131149097874,46.73697040426466,0.8368392551667867,0.8368392551667867,560736,192000,849984,960.0,960.0,960.0,15683.65878223461,5370.196467123653,23773.859759956387,78.41829391117305,26.850982335618266,118.86929879978193,0.12752126450656176,0.3724258529914132,0.0841260115182773,50.0,False,False,41.72089552238806,5.016074881876598
100,200,10,0.2,0.2,0.1,1.0,correlated_gaussian,1,46.32936372913434,46.32936372913434,46.542845857426656,0.21348212829231272,0.21348212829231272,557760,109440,856320,960.0,960.0,960.0,15600.420736994192,3061.011986260477,23951.076243371474,78.00210368497096,15.305059931302385,119.75538121685737,0.1282016705650305,0.6533786894586208,0.0835035544823797,50.0,False,False,41.75223880597015,4.7906070514565045
100,200,10,0.2,0.2,0.1,1.0,correlated_gaussian,2,45.37286468492617,45.37286468492617,46.60139297330092,1.228528288374747,1.228528288374747,563520,105600,858144,960.0,960.0,960.0,15761.5266310079,2953.6080569180026,24002.093109809124,78.8076331550395,14.768040284590013,120.01046554904562,0.1268912616665805,0.6771379145298436,0.08332606622472623,50.0,False,False,41.89303482587064,4.708358147430275
100,200,10,0.2,0.2,0.1,1.0,correlated_gaussian,3,44.738314048731105,44.738314048731105,46.56719467117397,1.8288806224428669,1.8288806224428669,567840,107520,856512,960.0,960.0,960.0,15882.356051518196,3007.3100215892423,23956.446439838575,79.41178025759098,15.036550107946212,119.78223219919288,0.12592590126505948,0.6650461660560957,0.08348483590930594,50.0,False,False,41.852238805970146,4.714955865203827
100,200,10,0.2,0.2,0.1,1.0,correlated_gaussian,4,46.01070648331092,46.01070648331092,46.59984366193956,0.5891371786286399,0.5891371786286399,560544,102720,850752,960.0,960.0,960.0,15678.288585767481,2873.0551099111503,23795.3405458249,78.3914429288374,14.365275549555752,118.9767027291245,0.12756494365179438,0.696123089703577,0.08405006837991724,50.0,False,False,41.86069651741293,4.739147144526626
100,200,10,0.2,0.3,0.1,1.0,correlated_gaussian,0,47.758320792728725,47.758320792728725,46.73697040426466,1.0213503884640645,1.0213503884640645,492960,192000,849984,960.0,960.0,960.0,13787.979429339961,5370.196467123653,23773.859759956387,68.9398971466998,26.850982335618266,118.86929879978193,0.14505388626734708,0.3724258529914132,0.0841260115182773,50.0,False,False,41.72089552238806,5.016074881876598
100,200,10,0.2,0.3,0.1,1.0,correlated_gaussian,1,47.44627368286178,47.44627368286178,46.542845857426656,0.9034278254351236,0.9034278254351236,492672,109440,856320,960.0,960.0,960.0,13779.924134639286,3061.011986260477,23951.076243371474,68.89962067319644,15.305059931302385,119.75538121685737,0.14513868004341907,0.6533786894586208,0.0835035544823797,50.0,False,False,41.75223880597015,4.7906070514565045
100,200,10,0.2,0.3,0.1,1.0,correlated_gaussian,2,47.38049190665482,47.38049190665482,46.60139297330092,0.7790989333539002,0.7790989333539002,496224,105600,858144,960.0,960.0,960.0,13879.272769281068,2953.6080569180026,24002.093109809124,69.39636384640534,14.768040284590013,120.01046554904562,0.1440997690042227,0.6771379145298436,0.08332606622472623,50.0,False,False,41.89303482587064,4.708358147430275
100,200,10,0.2,0.3,0.1,1.0,correlated_gaussian,3,45.99349944123631,45.99349944123631,46.56719467117397,0.5736952299376625,0.5736952299376625,499104,107520,856512,960.0,960.0,960.0,13959.825716287916,3007.3100215892423,23956.446439838575,69.79912858143958,15.036550107946212,119.78223219919288,0.14326826427828956,0.6650461660560957,0.08348483590930594,50.0,False,False,41.852238805970146,4.714955865203827
100,200,10,0.2,0.3,0.1,1.0,correlated_gaussian,4,47.549020300420054,47.549020300420054,46.59984366193956,0.9491766384804947,0.9491766384804947,496704,102720,850752,960.0,960.0,960.0,13892.698260448882,2873.0551099111503,23795.3405458249,69.4634913022444,14.365275549555752,118.9767027291245,0.14396051526533182,0.696123089703577,0.08405006837991724,50.0,False,False,41.86069651741293,4.739147144526626
100,200,10,0.2,0.4,0.1,1.0,correlated_gaussian,0,41.813568937980264,41.813568937980264,46.73697040426466,4.923401466284396,4.923401466284396,440928,192000,849984,960.0,960.0,960.0,12332.65618674946,5370.196467123653,23773.859759956387,61.6632809337473,26.850982335618266,118.86929879978193,0.1621710659662153,0.3724258529914132,0.0841260115182773,50.0,False,False,41.72089552238806,5.016074881876598
100,200,10,0.2,0.4,0.1,1.0,correlated_gaussian,1,41.87515953674155,41.87515953674155,46.542845857426656,4.667686320685107,4.667686320685107,439296,109440,856320,960.0,960.0,960.0,12287.0095167789,3061.011986260477,23951.076243371474,61.4350475838945,15.305059931302385,119.75538121685737,0.1627735371465969,0.6533786894586208,0.0835035544823797,50.0,False,False,41.75223880597015,4.7906070514565045
100,200,10,0.2,0.4,0.1,1.0,correlated_gaussian,2,41.9975991871727,41.9975991871727,46.60139297330092,4.6037937861282145,4.6037937861282145,443904,105600,858144,960.0,960.0,960.0,12415.894231989865,2953.6080569180026,24002.093109809124,62.07947115994933,14.768040284590013,120.01046554904562,0.16108384644957344,0.6771379145298436,0.08332606622472623,50.0,False,False,41.89303482587064,4.708358147430275
100,200,10,0.2,0.4,0.1,1.0,correlated_gaussian,3,41.99643101023248,41.99643101023248,46.56719467117397,4.570763660941495,4.570763660941495,447648,107520,856512,960.0,960.0,960.0,12520.613063098792,3007.3100215892423,23956.446439838575,62.60306531549396,15.036550107946212,119.78223219919288,0.1597365871719551,0.6650461660560957,0.08348483590930594,50.0,False,False,41.852238805970146,4.714955865203827
100,200,10,0.2,0.4,0.1,1.0,correlated_gaussian,4,42.01655691485497,42.01655691485497,46.59984366193956,4.583286747084593,4.583286747084593,448896,102720,850752,960.0,960.0,960.0,12555.519340135084,2873.0551099111503,23795.3405458249,62.777596700675424,14.365275549555752,118.9767027291245,0.15929249486373553,0.696123089703577,0.08405006837991724,50.0,False,False,41.86069651741293,4.739147144526626
100,200,10,0.3,0.1,0.1,1.0,correlated_gaussian,0,46.12814536821379,46.12814536821379,44.00425928440869,2.123886083805097,2.123886083805097,673632,192000,864000,960.0,960.0,960.0,10081.42364403433,2873.428429253047,12930.427931638731,50.407118220171654,14.367142146265234,64.65213965819366,0.1983846796462618,0.6960326485389107,0.15467392189753543,50.0,False,False,36.76467661691542,7.239582667493266
100,200,10,0.3,0.1,0.1,1.0,correlated_gaussian,1,45.131684319749276,45.131684319749276,43.81056873763015,1.321115582119127,1.321115582119127,671424,114240,869472,960.0,960.0,960.0,10048.379217097918,1709.6899154055657,13012.320641872444,50.241896085489586,8.548449577027828,65.06160320936222,0.1990370742175893,1.1698027706536294,0.15370048548943568,50.0,False,False,36.78457711442786,7.025991623202287
100,200,10,0.3,0.1,0.1,1.0,correlated_gaussian,2,45.555522473435644,45.555522473435644,43.741268546932055,1.8142539265035893,1.8142539265035893,667008,89280,871968,960.0,960.0,960.0,9982.290363225095,1336.1442196026671,13049.675211452717,49.91145181612547,6.680721098013335,65.24837605726358,0.20035482111079733,1.4968444054600225,0.1532605193303777,50.0,False,False,36.92338308457711,6.817885462354944
100,200,10,0.3,0.1,0.1,1.0,correlated_gaussian,3,45.0942296347251,45.0942296347251,43.41437318898628,1.679856445738821,1.679856445738821,673248,93120,879168,960.0,960.0,960.0,10075.676787175818,1393.6127881877292,13157.428777549712,50.37838393587909,6.968063940938646,65.78714388774856,0.19849783217992584,1.4351188629668246,0.15200538295237173,50.0,False,False,36.88756218905472,6.526810999931563
100,200,10,0.3,0.1,0.1,1.0,correlated_gaussian,4,45.19743805209241,45.19743805209241,43.47376128403555,1.7236767680568619,1.7236767680568619,666816,91200,873408,960.0,960.0,960.0,9979.416934795847,1364.878503895199,13071.225924672124,49.897084673979236,6.824392519475995,65.35612962336062,0.20041251037688154,1.4653318916608626,0.15300783656603867,50.0,False,False,36.873134328358205,6.600626955677342
100,200,10,0.3,0.2,0.1,1.0,correlated_gaussian,0,41.80092798512104,41.80092798512104,44.00425928440869,2.2033312992876475,2.2033312992876475,551328,192000,864000,960.0,960.0,960.0,8251.049734600138,2873.428429253047,12930.427931638731,41.255248673000686,14.367142146265234,64.65213965819366,0.24239340015285027,0.6960326485389107,0.15467392189753543,50.0,False,False,36.76467661691542,7.239582667493266
100,200,10,0.3,0.2,0.1,1.0,correlated_gaussian,1,42.38887294318048,42.38887294318048,43.81056873763015,1.4216957944496684,1.4216957944496684,551808,114240,869472,960.0,960.0,960.0,8258.233305673266,1709.6899154055657,13012.320641872444,41.29116652836633,8.548449577027828,65.06160320936222,0.24218254994394914,1.1698027706536294,0.15370048548943568,50.0,False,False,36.78457711442786,7.025991623202287
100,200,10,0.3,0.2,0.1,1.0,correlated_gaussian,2,42.36613701810964,42.36613701810964,43.741268546932055,1.3751315288224149,1.3751315288224149,548256,89280,871968,960.0,960.0,960.0,8205.074879732083,1336.1442196026671,13049.675211452717,41.02537439866042,6.680721098013335,65.24837605726358,0.24375158414950443,1.4968444054600225,0.1532605193303777,50.0,False,False,36.92338308457711,6.817885462354944
100,200,10,0.3,0.2,0.1,1.0,correlated_gaussian,3,43.20979710609063,43.20979710609063,43.41437318898628,0.20457608289564888,0.20457608289564888,549792,93120,879168,960.0,960.0,960.0,8228.06230716611,1393.6127881877292,13157.428777549712,41.14031153583055,6.968063940938646,65.78714388774856,0.24307059491493269,1.4351188629668246,0.15200538295237173,50.0,False,False,36.88756218905472,6.526810999931563
100,200,10,0.3,0.2,0.1,1.0,correlated_gaussian,4,45.74981009676619,45.74981009676619,43.47376128403555,2.276048812730643,2.276048812730643,554016,91200,873408,960.0,960.0,960.0,8291.277732609675,1364.878503895199,13071.225924672124,41.45638866304837,6.824392519475995,65.35612962336062,0.24121734484107085,1.4653318916608626,0.15300783656603867,50.0,False,False,36.873134328358205,6.600626955677342
100,200,10,0.3,0.3,0.1,1.0,correlated_gaussian,0,45.13578719895929,45.13578719895929,44.00425928440869,1.1315279145506025,1.1315279145506025,494016,192000,864000,960.0,960.0,960.0,7393.3313484680975,2873.428429253047,12930.427931638731,36.96665674234049,14.367142146265234,64.65213965819366,0.2705140491795219,0.6960326485389107,0.15467392189753543,50.0,False,False,36.76467661691542,7.239582667493266
100,200,10,0.3,0.3,0.1,1.0,correlated_gaussian,1,46.65919447948193,46.65919447948193,43.81056873763015,2.8486257418517837,2.8486257418517837,493728,114240,869472,960.0,960.0,960.0,7389.021205824222,1709.6899154055657,13012.320641872444,36.94510602912111,8.548449577027828,65.06160320936222,0.2706718446583354,1.1698027706536294,0.15370048548943568,50.0,False,False,36.78457711442786,7.025991623202287
100,200,10,0.3,0.3,0.1,1.0,correlated_gaussian,2,46.59378566634717,46.59378566634717,43.741268546932055,2.8525171194151184,2.8525171194151184,492672,89280,871968,960.0,960.0,960.0,7373.217349463328,1336.1442196026671,13049.675211452717,36.86608674731664,6.680721098013335,65.24837605726358,0.27125200644540515,1.4968444054600225,0.1532605193303777,50.0,False,False,36.92338308457711,6.817885462354944
100,200,10,0.3,0.3,0.1,1.0,correlated_gaussian,3,45.0787151232286,45.0787151232286,43.41437318898628,1.6643419342423158,1.6643419342423158,496128,93120,879168,960.0,960.0,960.0,7424.939061189873,1393.6127881877292,13157.428777549712,37.124695305949366,6.968063940938646,65.78714388774856,0.26936248008471775,1.4351188629668246,0.15200538295237173,50.0,False,False,36.88756218905472,6.526810999931563
100,200,10,0.3,0.3,0.1,1.0,correlated_gaussian,4,44.12085945260658,44.12085945260658,43.47376128403555,0.6470981685710342,0.6470981685710342,496512,91200,873408,960.0,960.0,960.0,7430.685918048385,1364.878503895199,13071.225924672124,37.15342959024193,6.824392519475995,65.35612962336062,0.26915415643422663,1.4653318916608626,0.15300783656603867,50.0,False,False,36.873134328358205,6.600626955677342
100,200,10,0.3,0.4,0.1,1.0,correlated_gaussian,0,38.04937627564537,38.04937627564537,44.00425928440869,5.954883008763318,5.954883008763318,440160,192000,864000,960.0,960.0,960.0,6587.334674062619,2873.428429253047,12930.427931638731,32.936673370313095,14.367142146265234,64.65213965819366,0.30361293284140006,0.6960326485389107,0.15467392189753543,50.0,False,False,36.76467661691542,7.239582667493266
100,200,10,0.3,0.4,0.1,1.0,correlated_gaussian,1,38.04968632386554,38.04968632386554,43.81056873763015,5.760882413764612,5.760882413764612,439872,114240,869472,960.0,960.0,960.0,6583.0245314187405,1709.6899154055657,13012.320641872444,32.915122657093704,8.548449577027828,65.06160320936222,0.3038117191352726,1.1698027706536294,0.15370048548943568,50.0,False,False,36.78457711442786,7.025991623202287
100,200,10,0.3,0.4,0.1,1.0,correlated_gaussian,2,38.154985370043484,38.154985370043484,43.741268546932055,5.586283176888571,5.586283176888571,442848,89280,871968,960.0,960.0,960.0,6627.56267207216,1336.1442196026671,13049.675211452717,33.1378133603608,6.680721098013335,65.24837605726358,0.30177006223234765,1.4968444054600225,0.1532605193303777,50.0,False,False,36.92338308457711,6.817885462354944
100,200,10,0.3,0.4,0.1,1.0,correlated_gaussian,3,38.18501122799505,38.18501122799505,43.41437318898628,5.229361960991234,5.229361960991234,440928,93120,879168,960.0,960.0,960.0,6598.828387779628,1393.6127881877292,13157.428777549712,32.99414193889814,6.968063940938646,65.78714388774856,0.30308410561241456,1.4351188629668246,0.15200538295237173,50.0,False,False,36.88756218905472,6.526810999931563
100,200,10,0.3,0.4,0.1,1.0,correlated_gaussian,4,38.125349997882964,38.125349997882964,43.47376128403555,5.348411286152583,5.348411286152583,443520,91200,873408,960.0,960.0,960.0,6637.6196715745455,1364.878503895199,13071.225924672124,33.188098357872725,6.824392519475995,65.35612962336062,0.30131283486532895,1.4653318916608626,0.15300783656603867,50.0,False,False,36.873134328358205,6.600626955677342
100,200,10,0.4,0.1,0.1,1.0,correlated_gaussian,0,44.21659345559111,44.21659345559111,39.856112826562125,4.360480629028984,4.360480629028984,637248,192000,985920,960.0,960.0,960.0,15914.129139486588,4794.856625334918,24621.588771094808,79.57064569743294,23.974283126674592,123.10794385547405,0.12567448601617437,0.4171136190876825,0.08122952659935394,50.0,False,False,32.1955223880597,7.660590438502425
100,200,10,0.4,0.1,0.1,1.0,correlated_gaussian,1,44.520595701152324,44.520595701152324,39.36054546544598,5.160050235706343,5.160050235706343,643200,88320,982944,960.0,960.0,960.0,16062.769694871982,2205.634047654062,24547.2684934021,80.31384847435992,11.028170238270311,122.7363424670105,0.12451152808587533,0.906768737147136,0.08147546031598452,50.0,False,False,32.25174129353233,7.108804171913647
100,200,10,0.4,0.1,0.1,1.0,correlated_gaussian,2,44.481745132536524,44.481745132536524,39.19136687714672,5.290378255389804,5.290378255389804,640800,91200,984384,960.0,960.0,960.0,16002.833987055279,2277.556897034086,24583.22991809212,80.0141699352764,11.38778448517043,122.9161495904606,0.1249778633970585,0.878133934921437,0.08135627444659306,50.0,False,False,32.23781094527364,6.953555931873083
100,200,10,0.4,0.1,0.1,1.0,correlated_gaussian,3,42.36984849279178,42.36984849279178,38.90685543596327,3.462993056828509,3.462993056828509,644832,86400,996384,960.0,960.0,960.0,16103.525976187322,2157.6854814007143,24882.90845717556,80.51762988093661,10.78842740700357,124.4145422858778,0.12419640288452659,0.926919153528183,0.08037645613020185,50.0,False,False,32.21641791044776,6.690437525515513
100,200,10,0.4,0.1,0.1,1.0,correlated_gaussian,4,45.05415996980405,45.05415996980405,39.48755159474672,5.566608375057328,5.566608375057328,630336,92160,987264,960.0,960.0,960.0,15741.51430097453,2301.53118016076,24655.152767472144,78.70757150487265,11.5076559008038,123.27576383736071,0.12705257967946473,0.8689867064326723,0.08111894575800907,50.0,False,False,32.18407960199005,7.30347199275667
100,200,10,0.4,0.2,0.1,1.0,correlated_gaussian,0,44.47830847415844,44.47830847415844,39.856112826562125,4.622195647596314,4.622195647596314,546624,192000,985920,960.0,960.0,960.0,13650.95681232852,4794.856625334918,24621.588771094808,68.25478406164261,23.974283126674592,123.10794385547405,0.14650987674312688,0.4171136190876825,0.08122952659935394,50.0,False,False,32.1955223880597,7.660590438502425
100,200,10,0.4,0.2,0.1,1.0,correlated_gaussian,1,42.938032138145594,42.938032138145594,39.36054546544598,3.5774866726996137,3.5774866726996137,551904,88320,982944,960.0,960.0,960.0,13782.815369525226,2205.634047654062,24547.2684934021,68.91407684762613,11.028170238270311,122.7363424670105,0.14510823415817792,0.906768737147136,0.08147546031598452,50.0,False,False,32.25174129353233,7.108804171913647
100,200,10,0.4,0.2,0.1,1.0,correlated_gaussian,2,45.619695376634425,45.619695376634425,39.19136687714672,6.428328499487705,6.428328499487705,545472,91200,984384,960.0,960.0,960.0,13622.187672576494,2277.556897034086,24583.22991809212,68.11093836288246,11.38778448517043,122.9161495904606,0.14681929570140193,0.878133934921437,0.08135627444659306,50.0,False,False,32.23781094527364,6.953555931873083
100,200,10,0.4,0.2,0.1,1.0,correlated_gaussian,3,45.106295466417365,45.106295466417365,38.90685543596327,6.199440030454092,6.199440030454092,543936,86400,996384,960.0,960.0,960.0,13583.828819573819,2157.6854814007143,24882.90845717556,67.9191440978691,10.78842740700357,124.4145422858778,0.1472338930771912,0.926919153528183,0.08037645613020185,50.0,False,False,32.21641791044776,6.690437525515513
100,200,10,0.4,0.2,0.1,1.0,correlated_gaussian,4,44.810432744714824,44.810432744714824,39.48755159474672,5.322881149968104,5.322881149968104,542400,92160,987264,960.0,960.0,960.0,13545.469966571141,2301.53118016076,24655.152767472144,67.72734983285571,11.5076559008038,123.27576383736071,0.1476508386151089,0.8689867064326723,0.08111894575800907,50.0,False,False,32.18407960199005,7.30347199275667
100,200,10,0.4,0.3,0.1,1.0,correlated_gaussian,0,40.66811765613784,40.66811765613784,39.856112826562125,0.812004829575713,0.812004829575713,494112,192000,985920,960.0,960.0,960.0,12339.563525299403,4794.856625334918,24621.588771094808,61.69781762649702,23.974283126674592,123.10794385547405,0.16208028719163894,0.4171136190876825,0.08122952659935394,50.0,False,False,32.1955223880597,7.660590438502425
100,200,10,0.4,0.3,0.1,1.0,correlated_gaussian,1,44.19341204933098,44.19341204933098,39.36054546544598,4.832866583885,4.832866583885,495744,88320,982944,960.0,960.0,960.0,12380.31980661475,2205.634047654062,24547.2684934021,61.90159903307375,11.028170238270311,122.7363424670105,0.16154671537090737,0.906768737147136,0.08147546031598452,50.0,False,False,32.25174129353233,7.108804171913647
100,200,10,0.4,0.3,0.1,1.0,correlated_gaussian,2,39.35351589867955,39.35351589867955,39.19136687714672,0.1621490215328265,0.1621490215328265,493056,91200,984384,960.0,960.0,960.0,12313.191813860072,2277.556897034086,24583.22991809212,61.56595906930036,11.38778448517043,122.9161495904606,0.16242742176311623,0.878133934921437,0.08135627444659306,50.0,False,False,32.23781094527364,6.953555931873083
100,200,10,0.4,0.3,0.1,1.0,correlated_gaussian,3,39.575102036392664,39.575102036392664,38.90685543596327,0.6682466004293914,0.6682466004293914,498624,86400,996384,960.0,960.0,960.0,12452.242655994789,2157.6854814007143,24882.90845717556,62.261213279973944,10.78842740700357,124.4145422858778,0.16061363846271942,0.926919153528183,0.08037645613020185,50.0,False,False,32.21641791044776,6.690437525515513
100,200,10,0.4,0.3,0.1,1.0,correlated_gaussian,4,42.716060710521774,42.716060710521774,39.48755159474672,3.2285091157750543,3.2285091157750543,495936,92160,987264,960.0,960.0,960.0,12385.114663240107,2301.53118016076,24655.152767472144,61.925573316200534,11.5076559008038,123.27576383736071,0.16148417308853352,0.8689867064326723,0.08111894575800907,50.0,False,False,32.18407960199005,7.30347199275667
100,200,10,0.4,0.4,0.1,1.0,correlated_gaussian,0,33.85362607924466,33.85362607924466,39.856112826562125,6.002486747317462,6.002486747317462,467232,192000,985920,960.0,960.0,960.0,11668.283597752517,4794.856625334918,24621.588771094808,58.341417988762586,23.974283126674592,123.10794385547405,0.1714048157335865,0.4171136190876825,0.08122952659935394,50.0,False,False,32.1955223880597,7.660590438502425
100,200,10,0.4,0.4,0.1,1.0,correlated_gaussian,1,34.065436400422804,34.065436400422804,39.36054546544598,5.295109065023176,5.295109065023176,468096,88320,982944,960.0,960.0,960.0,11689.860452566532,2205.634047654062,24547.2684934021,58.44930226283266,11.028170238270311,122.7363424670105,0.17108844097115772,0.906768737147136,0.08147546031598452,50.0,False,False,32.25174129353233,7.108804171913647
100,200,10,0.4,0.4,0.1,1.0,correlated_gaussian,2,34.05433189220307,34.05433189220307,39.19136687714672,5.1370349849436465,5.1370349849436465,470208,91200,984384,960.0,960.0,960.0,11742.603875445215,2277.556897034086,24583.22991809212,58.713019377226075,11.38778448517043,122.9161495904606,0.17031997512767763,0.878133934921437,0.08135627444659306,50.0,False,False,32.23781094527364,6.953555931873083
100,200,10,0.4,0.4,0.1,1.0,correlated_gaussian,3,33.99889795033767,33.99889795033767,38.90685543596327,4.907957485625602,4.907957485625602,474432,86400,996384,960.0,960.0,960.0,11848.09072120258,2157.6854814007143,24882.90845717556,59.2404536060129,10.78842740700357,124.4145422858778,0.16880356903588936,0.926919153528183,0.08037645613020185,50.0,False,False,32.21641791044776,6.690437525515513
100,200,10,0.4,0.4,0.1,1.0,correlated_gaussian,4,33.91958732386412,33.91958732386412,39.48755159474672,5.567964270882598,5.567964270882598,468864,92160,987264,960.0,960.0,960.0,11709.039879067872,2301.53118016076,24655.152767472144,58.54519939533936,11.5076559008038,123.27576383736071,0.1708081978246038,0.8689867064326723,0.08111894575800907,50.0,False,False,32.18407960199005,7.30347199275667
100,200,20,0.1,0.1,0.1,1.0,correlated_gaussian,0,47.899059085544835,47.899059085544835,48.50559935098367,0.6065402654388379,0.6065402654388379,1330464,384000,1698240,1920.0,1920.0,1920.0,37087.192606536904,10704.146794584578,47339.08919905032,185.43596303268453,53.52073397292289,236.69544599525162,0.05392697207411392,0.18684347649378616,0.0422483836051523,50.0,False,False,46.12686567164179,2.3787336793418845
100,200,20,0.1,0.1,0.1,1.0,correlated_gaussian,1,47.58442023384606,47.58442023384606,48.48097507846951,0.8965548446234521,0.8965548446234521,1331136,278400,1711008,1920.0,1920.0,1920.0,37105.92486342745,7760.506426073819,47695.002079970254,185.52962431713723,38.802532130369094,238.47501039985127,0.05389974801493902,0.2577151399914292,0.041933114850201667,50.0,False,False,46.290049751243785,2.1909253272257274
100,200,20,0.1,0.1,0.1,1.0,correlated_gaussian,2,47.930883361830055,47.930883361830055,48.76818779259958,0.8373044307695281,0.8373044307695281,1342848,293760,1713408,1920.0,1920.0,1920.0,37432.4013406623,8188.672297857204,47761.9029974364,187.16200670331148,40.94336148928602,238.809514987182,0.053429647267310844,0.24423983855396877,0.04187437841635726,50.0,False,False,46.4863184079602,2.2818693846393856
100,200,20,0.1,0.1,0.1,1.0,correlated_gaussian,3,48.02443691579987,48.02443691579987,48.87494136797143,0.8505044521715632,0.8505044521715632,1348608,274560,1731936,1920.0,1920.0,1920.0,37592.96354258106,7653.464958127981,48278.378080275106,187.9648177129053,38.267324790639904,241.39189040137552,0.053201445470895795,0.2613195475437566,0.041426412392613736,50.0,False,False,46.65398009950248,2.2209612684689475
100,200,20,0.1,0.1,0.1,1.0,correlated_gaussian,4,48.082280260618404,48.082280260618404,48.85888824129812,0.7766079806797137,0.7766079806797137,1343328,272640,1730592,1920.0,1920.0,1920.0,37445.781524155536,7599.944224155054,48240.91356649407,187.22890762077768,37.99972112077527,241.20456783247036,0.05341055570464832,0.26315982604758603,0.04145858467715894,50.0,False,False,46.680099502487565,2.178788738810553
100,200,20,0.1,0.2,0.1,1.0,correlated_gaussian,0,47.477954225402804,47.477954225402804,48.50559935098367,1.027645125580868,1.027645125580868,1107072,384000,1698240,1920.0,1920.0,1920.0,30860.055208787355,10704.146794584578,47339.08919905032,154.30027604393678,53.52073397292289,236.69544599525162,0.06480869805542354,0.18684347649378616,0.0422483836051523,50.0,False,False,46.12686567164179,2.3787336793418845
100,200,20,0.1,0.2,0.1,1.0,correlated_gaussian,1,47.53347264767386,47.53347264767386,48.48097507846951,0.9475024307956517,0.9475024307956517,1105248,278400,1711008,1920.0,1920.0,1920.0,30809.21051151304,7760.506426073819,47695.002079970254,154.0460525575652,38.802532130369094,238.47501039985127,0.06491565239078825,0.2577151399914292,0.041933114850201667,50.0,False,False,46.290049751243785,2.1909253272257274
100,200,20,0.1,0.2,0.1,1.0,correlated_gaussian,2,47.46643225783347,47.46643225783347,48.76818779259958,1.3017555347661158,1.3017555347661158,1112928,293760,1713408,1920.0,1920.0,1920.0,31023.293447404783,8188.672297857204,47761.9029974364,155.11646723702393,40.94336148928602,238.809514987182,0.06446768791297713,0.24423983855396877,0.04187437841635726,50.0,False,False,46.4863184079602,2.2818693846393856
